Brand,Material,Size,Compartments,Laptop Compartment,Waterproof,Style,Color,Weight Capacity (kg),Price
Jansport,Polyester,Medium,1,Yes,No,Tote,Green,23.05971258,93.81200921
Jansport,Nylon,Small,9,No,No,Tote,Black,14.94963874,43.15507212
Jansport,Leather,Medium,5,No,No,Messenger,Blue,21.94050484,64.34250613
Jansport,Nylon,Small,10,No,No,Messenger,Black,28.93137095,118.4437438
Jansport,Nylon,Small,7,Yes,Yes,Tote,Green,13.12750625,116.6327089
Jansport,Canvas,Large,3,Yes,Yes,Tote,Green,18.335448,36.85807912
Jansport,Leather,Large,5,Yes,No,Tote,Red,26.56966616,142.3650841
Jansport,Polyester,Medium,2,Yes,No,Messenger,Pink,19.25563087,40.62355323
Jansport,Leather,Small,7,Yes,No,Backpack,Pink,20.5610054,36.35127568
Jansport,Leather,Medium,6,Yes,Yes,Messenger,Blue,5,110.038407
Jansport,Canvas,Medium,5,Yes,No,Messenger,Green,6.058699877,49.75273409
Jansport,Polyester,Small,9,Yes,Yes,Backpack,Gray,23.31951894,104.8110333
Jansport,Leather,Medium,7,No,No,Tote,Blue,13.56171164,66.39733752
Jansport,Canvas,Large,4,No,No,Messenger,Black,21.49066267,40.50186719
Jansport,Polyester,Large,5,No,Yes,Messenger,Gray,7.051657723,65.69543213
Jansport,Polyester,Medium,5,Yes,Yes,Tote,Green,12.0612572,69.87358758
Jansport,Polyester,Large,7,No,Yes,Tote,Gray,17.07085667,53.95551532
Jansport,Nylon,Medium,6,Yes,Yes,Backpack,Black,6.530543802,108.0606599
Jansport,Polyester,Small,2,Yes,Yes,Tote,Green,8.858300408,141.6496332
Jansport,Nylon,Medium,2,No,Yes,Backpack,Red,24.11729858,66.66751026
Jansport,Leather,Small,9,Yes,No,Tote,Gray,7.264433673,26.72591553
Jansport,Leather,Small,9,No,No,Messenger,Pink,22.47269695,142.6172054
Jansport,Leather,Small,2,No,No,Tote,Blue,28.2368612,150
Jansport,Canvas,Large,1,No,Yes,Tote,Green,23.9577744,64.37473165
Jansport,Leather,Small,3,No,No,Tote,Pink,11.68074905,136.8899677
Jansport,Canvas,Large,4,No,No,Backpack,Black,20.20656634,53.35424006
Jansport,Canvas,Medium,5,Yes,Yes,Messenger,Black,22.59457223,103.7507113
Jansport,Polyester,Small,5,No,Yes,Tote,Pink,24.95108055,109.9261816
Jansport,Canvas,Small,3,Yes,Yes,Tote,Gray,25.3452752,15
Jansport,Leather,Small,6,No,No,Backpack,Black,20.18528381,150
Jansport,Nylon,Medium,4,Yes,Yes,Tote,Pink,19.79513485,137.1020019
Jansport,Nylon,Small,5,Yes,Yes,Tote,Red,7.952668368,139.5378283
Jansport,Nylon,Large,10,Yes,No,Backpack,Green,5.780401506,85.33394463
Jansport,Canvas,Large,1,Yes,No,Backpack,Blue,29.48296631,31.13006093
Jansport,Nylon,Medium,4,Yes,Yes,Messenger,Pink,20.96226288,16.27535079
Jansport,Nylon,Large,9,No,No,Tote,Gray,5.768886891,139.3920862
Jansport,Nylon,Small,6,Yes,No,Messenger,Red,19.27537709,49.36823202
Jansport,Leather,Large,1,No,Yes,Messenger,Red,30,17.58352354
Jansport,Polyester,Large,9,Yes,Yes,Backpack,Blue,5.888260159,47.37031314
Jansport,Canvas,Small,5,Yes,Yes,Messenger,Green,26.91086176,113.1353869
Jansport,Leather,Medium,6,No,Yes,Messenger,Blue,13.06416016,89.87371704
Jansport,Polyester,Small,7,No,No,Tote,Green,20.04464426,85.17297858
Jansport,Polyester,Small,5,No,No,Backpack,Gray,5.026834325,96.44757111
Jansport,Leather,Small,4,Yes,Yes,Backpack,Black,5,150
Jansport,Polyester,Medium,2,Yes,No,Messenger,Pink,20.85151171,17.4461058
Jansport,Polyester,Medium,4,No,Yes,Backpack,Red,21.88007237,127.74106
Jansport,Polyester,Medium,7,Yes,No,Backpack,Blue,27.11759445,134.8598037
Jansport,Leather,Small,9,Yes,No,Backpack,Green,29.87976757,81.59260874
Jansport,Canvas,Large,8,Yes,No,Tote,Red,9.617143697,130.4276618
Jansport,Canvas,Large,7,Yes,Yes,Tote,Blue,19.22711332,113.7681591
Jansport,Nylon,Medium,1,Yes,No,Tote,Green,30,17.45896348
Jansport,Leather,Small,1,Yes,No,Messenger,Green,6.175768137,61.88821413
Jansport,Polyester,Medium,1,Yes,No,Tote,Blue,21.50682808,52.81235521
Jansport,Nylon,Medium,2,Yes,No,Tote,Black,25.4011795,37.41411788
Jansport,Canvas,Large,8,No,No,Tote,Pink,22.60405822,58.66558341
Jansport,Canvas,Large,5,Yes,No,Tote,Black,26.17619698,130.3191704
Jansport,Canvas,Large,5,No,No,Messenger,Red,29.74833574,147.7128665
Jansport,Canvas,Medium,1,No,Yes,Backpack,Pink,19.5408782,45.15292557
Jansport,Polyester,Large,2,Yes,Yes,Backpack,Pink,13.43480598,117.0888974
Jansport,Leather,Large,9,No,Yes,Backpack,Gray,11.72764918,46.9522055
Jansport,Nylon,Medium,6,Yes,Yes,Backpack,Black,19.73893128,42.27431888
Jansport,Polyester,Large,3,No,No,Backpack,Blue,19.73700937,126.3525273
Jansport,Nylon,Small,2,No,Yes,Tote,Black,12.36850468,62.79767442
Jansport,Polyester,Large,1,No,Yes,Backpack,Blue,5,107.9838959
Jansport,Nylon,Large,9,No,No,Backpack,Gray,22.46969288,31.38518234
Jansport,Nylon,Medium,3,Yes,Yes,Backpack,Red,23.45743457,58.49334672
Jansport,Canvas,Medium,6,Yes,No,Messenger,Red,17.92365249,106.8363539
Jansport,Canvas,Small,9,Yes,No,Backpack,Black,15.21006074,97.8453688
Jansport,Polyester,Large,8,Yes,Yes,Backpack,Red,12.496469,82.91492023
Jansport,Canvas,Large,5,Yes,No,Backpack,Red,9.782877248,43.91083935
Jansport,Leather,Large,10,Yes,Yes,Tote,Pink,9.797742719,23.05222351
Jansport,Leather,Medium,9,No,Yes,Tote,Black,11.43379188,17.22482549
Jansport,Canvas,Large,10,No,Yes,Backpack,Green,19.13365799,109.8080894
Jansport,Canvas,Large,10,Yes,No,Tote,Blue,12.56280279,108.8812951
Jansport,Canvas,Small,9,Yes,No,Backpack,Green,30,141.4753868
Jansport,Leather,Medium,10,Yes,No,Tote,Gray,19.82941209,18.5974963
Jansport,Nylon,Large,9,No,Yes,Backpack,Black,28.06844483,101.841269
Jansport,Canvas,Medium,7,No,Yes,Tote,Gray,16.41025094,106.8967245
Jansport,Leather,Large,6,Yes,No,Tote,Green,29.7693439,145.1769724
Jansport,Leather,Large,4,No,No,Messenger,Red,5,105.8410651
Jansport,Leather,Medium,10,No,Yes,Messenger,Blue,17.79105416,24.84802694
Jansport,Canvas,Medium,2,Yes,No,Tote,Green,7.368312972,53.06746703
Jansport,Nylon,Large,5,Yes,Yes,Tote,Black,25.60104486,81.28690712
Jansport,Nylon,Small,10,Yes,Yes,Backpack,Pink,28.39781761,41.02406659
Jansport,Polyester,Medium,10,Yes,Yes,Messenger,Green,17.36086866,120.6407897
Jansport,Polyester,Large,10,No,Yes,Backpack,Pink,13.03258535,128.515228
Jansport,Nylon,Small,6,No,No,Backpack,Red,23.76136564,136.3896663
Jansport,Nylon,Large,8,Yes,No,Backpack,Pink,26.40028653,119.8369081
Jansport,Polyester,Medium,9,No,No,Messenger,Gray,28.4525181,103.2841499
Jansport,Canvas,Small,9,Yes,Yes,Messenger,Pink,14.33393116,93.13656104
Jansport,Nylon,Large,10,No,No,Backpack,Red,7.310923496,82.98897219
Jansport,Nylon,Small,2,No,No,Tote,Green,13.73889045,112.1235686
Jansport,Nylon,Large,7,No,No,Backpack,Gray,8.508260619,101.19507
Jansport,Polyester,Small,5,No,Yes,Backpack,Pink,24.33337519,106.4448954
Jansport,Nylon,Medium,2,No,Yes,Backpack,Pink,20.67849619,111.6947208
Jansport,Nylon,Small,9,No,Yes,Tote,Gray,10.67085425,115.5715439
Jansport,Nylon,Medium,7,Yes,Yes,Tote,Red,16.53924253,20.22703944
Jansport,Nylon,Medium,3,Yes,No,Tote,Black,12.95479289,57.12452496
Jansport,Canvas,Large,4,Yes,Yes,Backpack,Black,14.86632566,134.0714092
Jansport,Canvas,Small,9,Yes,No,Backpack,Green,18.18202,62.44911172
Jansport,Leather,Large,7,Yes,Yes,Tote,Green,21.49771435,146.8391096
Jansport,Polyester,Large,8,Yes,Yes,Messenger,Black,18.68140187,35.60456581
Jansport,Canvas,Medium,7,No,No,Messenger,Green,5.718741566,122.5169814
Jansport,Polyester,Medium,7,Yes,No,Tote,Black,15.33409717,123.2227344
Jansport,Polyester,Medium,7,Yes,Yes,Messenger,Black,5,123.9284874
Jansport,Leather,Small,4,No,Yes,Backpack,Green,12.75577411,26.21195999
Jansport,Nylon,Large,6,No,Yes,Tote,Gray,6.166263315,136.0353428
Jansport,Nylon,Large,5,No,No,Tote,Gray,27.58421841,130.7212536
Jansport,Leather,Medium,10,Yes,Yes,Messenger,Red,15.22898478,105.6770737
Jansport,Polyester,Large,7,Yes,Yes,Backpack,Pink,8.857893263,80.63289372
Jansport,Leather,Small,8,No,No,Messenger,Red,11.21209213,140.8845667
Jansport,Polyester,Large,5,No,Yes,Messenger,Red,16.78016881,21.91026043
Jansport,Canvas,Medium,5,No,Yes,Tote,Gray,7.68002824,21.3058798
Jansport,Nylon,Large,8,No,Yes,Messenger,Gray,11.70030009,81.38781617
Jansport,Polyester,Large,2,Yes,No,Messenger,Black,25.58569908,28.20508733
Jansport,Polyester,Large,5,No,Yes,Messenger,Blue,19.94273904,30.03394832
Jansport,Polyester,Large,6,Yes,Yes,Backpack,Pink,10.48689172,87.1686853
Jansport,Leather,Small,6,No,Yes,Messenger,Red,5,122.3252709
Jansport,Nylon,Medium,7,Yes,No,Tote,Gray,19.24463106,134.2875637
Jansport,Canvas,Medium,6,No,No,Messenger,Blue,21.2405131,93.37558586
Jansport,Nylon,Small,8,Yes,No,Tote,Blue,22.28099537,48.493429
Jansport,Nylon,Large,4,Yes,Yes,Messenger,Blue,14.63334957,128.0305317
Jansport,Polyester,Medium,7,Yes,No,Messenger,Green,16.18722559,114.331397
Jansport,Canvas,Small,3,No,Yes,Backpack,Red,16.94394288,65.88470637
Jansport,Polyester,Medium,1,No,Yes,Messenger,Blue,25.97240843,17.43801578
Jansport,Leather,Small,10,Yes,Yes,Messenger,Red,6.968510577,139.6868583
Jansport,Nylon,Medium,8,No,No,Messenger,Pink,26.3082947,77.40092411
Jansport,Nylon,Small,6,No,Yes,Backpack,Blue,27.30452266,15.11498988
Jansport,Polyester,Large,8,No,No,Tote,Green,18.16180142,136.9558132
Jansport,Nylon,Small,2,Yes,No,Tote,Gray,13.54941128,87.16105408
Jansport,Nylon,Small,6,No,Yes,Tote,Green,25.94581946,26.65392587
Jansport,Polyester,Medium,7,No,Yes,Messenger,Gray,20.19201584,66.28296165
Jansport,Leather,Medium,9,Yes,No,Tote,Black,29.74464121,45.47451644
Jansport,Polyester,Medium,2,Yes,Yes,Backpack,Black,22.95549027,100.6737216
Jansport,Leather,Medium,9,Yes,No,Messenger,Pink,16.49945339,24.89403579
Jansport,Leather,Small,9,No,No,Messenger,Gray,11.2513416,62.83667998
Jansport,Canvas,Small,1,Yes,Yes,Messenger,Pink,9.894510504,16.70569765
Jansport,Polyester,Medium,2,No,No,Backpack,Pink,8.537679412,89.9949466
Jansport,Leather,Small,7,No,Yes,Messenger,Gray,9.131866448,95.45396489
Jansport,Polyester,Medium,1,Yes,Yes,Tote,Black,15.61726647,100.9129832
Jansport,Leather,Medium,10,No,Yes,Tote,Blue,14.53536828,34.96243215
Jansport,Nylon,Large,5,Yes,Yes,Backpack,Gray,9.690252049,131.5174961
Jansport,Polyester,Small,6,No,Yes,Tote,Gray,11.38723384,82.79199525
Jansport,Canvas,Medium,2,No,No,Backpack,Black,22.4602614,60.84334088
Jansport,Nylon,Small,9,No,Yes,Messenger,Gray,14.11459186,45.66405547
Jansport,Nylon,Large,7,No,No,Messenger,Green,26.66493694,82.4777463
Jansport,Nylon,Large,2,No,Yes,Messenger,Black,19.67632679,92.33743365
Jansport,Canvas,Large,9,Yes,Yes,Messenger,Red,10.78214323,20.72151155
Jansport,Polyester,Large,7,Yes,Yes,Tote,Blue,5,141.0002433
Jansport,Canvas,Large,5,Yes,Yes,Tote,Gray,17.2034536,69.480832
Jansport,Canvas,Small,3,Yes,No,Messenger,Green,20.10615463,65.618602
Jansport,Canvas,Large,9,No,Yes,Backpack,Green,20.57668023,115.4140869
Jansport,Polyester,Large,7,Yes,Yes,Messenger,Black,8.980239944,76.5577264
Jansport,Leather,Large,8,Yes,No,Tote,Black,19.48966083,90.80873457
Jansport,Polyester,Small,7,No,No,Backpack,Green,24.53928283,104.6294128
Jansport,Polyester,Small,7,No,Yes,Backpack,Red,23.11933099,48.7990547
Jansport,Canvas,Large,9,Yes,Yes,Messenger,Green,30,55.77692938
Jansport,Nylon,Large,10,Yes,Yes,Tote,Gray,6.33668636,91.53905699
Jansport,Leather,Large,4,No,No,Tote,Gray,5.948596868,133.9053357
Jansport,Canvas,Small,2,No,Yes,Backpack,Gray,5,42.90805563
Jansport,Nylon,Medium,3,Yes,No,Messenger,Pink,18.61154467,53.80133817
Jansport,Nylon,Medium,6,No,No,Messenger,Gray,15.35344738,66.18629022
Jansport,Nylon,Small,6,Yes,Yes,Backpack,Green,12.34951762,78.57124227
Jansport,Nylon,Large,6,Yes,No,Backpack,Green,13.32921852,17.33921077
Jansport,Leather,Small,10,No,Yes,Tote,Blue,27.54400064,140.7997564
Jansport,Leather,Small,9,No,Yes,Messenger,Red,28.37081278,43.59777652
Jansport,Nylon,Medium,4,No,Yes,Backpack,Black,26.46975092,128.0867545
Jansport,Polyester,Medium,4,Yes,No,Tote,Green,19.9388265,128.6801515
Jansport,Canvas,Small,5,No,Yes,Tote,Pink,7.191223821,96.33106807
Jansport,Nylon,Medium,4,Yes,Yes,Tote,Blue,8.349004682,56.85938878
Jansport,Canvas,Small,10,Yes,Yes,Tote,Black,17.41489687,129.123333
Jansport,Canvas,Small,9,Yes,Yes,Backpack,Black,16.8208482,91.65849832
Jansport,Nylon,Large,8,No,No,Messenger,Blue,9.548991989,121.4432369
Jansport,Polyester,Medium,10,Yes,Yes,Backpack,Black,17.04813686,58.71836751
Jansport,Nylon,Large,3,Yes,Yes,Backpack,Green,6.349753353,125.3661915
Jansport,Nylon,Large,1,No,No,Tote,Red,16.7160739,119.2034
Jansport,Canvas,Large,6,No,Yes,Messenger,Blue,6.443737938,102.629021
Jansport,Nylon,Medium,7,Yes,Yes,Tote,Red,14.89575836,145.2725116
Jansport,Canvas,Medium,2,Yes,Yes,Tote,Gray,18.33817587,26.48018563
Jansport,Polyester,Small,1,Yes,Yes,Tote,Red,7.574276011,46.41582007
Jansport,Canvas,Medium,5,No,Yes,Messenger,Pink,12.41814182,48.27886469
Jansport,Nylon,Medium,1,Yes,Yes,Tote,Blue,19.07897477,73.47334895
Jansport,Polyester,Large,5,Yes,Yes,Messenger,Green,10.34315055,18.63691998
Jansport,Polyester,Small,3,No,Yes,Backpack,Black,7.119512916,112.2945011
Jansport,Canvas,Medium,9,No,Yes,Backpack,Pink,5.102818496,114.9081398
Jansport,Nylon,Medium,2,Yes,Yes,Backpack,Blue,7.957253574,37.59508554
Jansport,Leather,Small,10,No,Yes,Tote,Blue,10.81168865,22.21638386
Jansport,Nylon,Medium,8,Yes,Yes,Backpack,Blue,16.76966517,64.08894927
Jansport,Canvas,Large,6,No,Yes,Backpack,Black,12.54200446,67.22503744
Jansport,Canvas,Large,6,Yes,No,Backpack,Blue,27.55789543,117.8352267
Jansport,Canvas,Large,5,Yes,No,Tote,Pink,26.88462935,38.49247599
Jansport,Leather,Small,4,No,No,Tote,Gray,26.21136326,132.9816342
Jansport,Polyester,Medium,3,No,No,Backpack,Green,8.444046991,57.99165839
Jansport,Polyester,Small,2,No,No,Tote,Green,25.37281884,91.37801466
Jansport,Leather,Small,8,No,Yes,Messenger,Green,11.49937253,58.1777481
Jansport,Leather,Small,7,No,Yes,Tote,Gray,10.2051483,21.29222714
Jansport,Polyester,Large,4,Yes,No,Messenger,Red,17.61333496,150
Jansport,Leather,Large,1,Yes,Yes,Messenger,Red,30,22.56103524
Jansport,Leather,Large,4,No,No,Messenger,Blue,14.42213155,36.93280616
Jansport,Leather,Large,6,No,Yes,Tote,Red,18.49096391,54.88402922
Jansport,Canvas,Small,5,No,No,Messenger,Red,22.17516404,131.7562932
Jansport,Leather,Medium,6,Yes,No,Messenger,Red,5.622498544,20.61840467
Jansport,Nylon,Large,4,No,Yes,Messenger,Blue,20.0442605,101.15362
Jansport,Nylon,Small,10,No,No,Messenger,Blue,20.45213447,132.6467114
Jansport,Nylon,Small,9,Yes,No,Messenger,Pink,28.69898207,44.76166231
Jansport,Leather,Medium,1,Yes,Yes,Tote,Pink,27.09249577,68.48942535
Jansport,Leather,Medium,5,Yes,No,Backpack,Pink,25.23705318,32.43671406
Jansport,Leather,Medium,1,No,No,Messenger,Pink,29.78509081,121.8306172
Jansport,Polyester,Medium,2,No,Yes,Tote,Blue,10.58316118,63.43872321
Jansport,Leather,Medium,9,No,No,Tote,Blue,15.71321729,53.49410085
Jansport,Polyester,Medium,3,No,No,Backpack,Black,6.530089108,89.17663068
Jansport,Leather,Small,2,No,Yes,Tote,Red,14.35221417,142.1449249
Jansport,Canvas,Small,10,Yes,No,Backpack,Gray,8.917276915,140.2891226
Jansport,Leather,Medium,10,No,Yes,Backpack,Gray,8.910446882,79.83690292
Jansport,Canvas,Small,5,No,Yes,Messenger,Pink,8.903616849,75.95193372
Jansport,Nylon,Small,1,No,No,Messenger,Pink,20.98291246,44.73279067
Jansport,Canvas,Large,7,Yes,No,Messenger,Green,30,117.5696518
Jansport,Canvas,Small,6,No,Yes,Backpack,Red,14.12909956,55.04361127
Jansport,Canvas,Medium,1,Yes,No,Tote,Black,14.59922851,134.8407695
Jansport,Leather,Medium,1,Yes,No,Tote,Gray,16.74242692,50.10584076
Jansport,Nylon,Medium,8,Yes,Yes,Messenger,Green,14.99170535,120.8283659
Jansport,Canvas,Large,1,No,Yes,Messenger,Pink,20.72000332,69.56800217
Jansport,Leather,Medium,2,Yes,Yes,Messenger,Blue,8.039333943,29.42865009
Jansport,Polyester,Large,7,No,Yes,Tote,Pink,14.08860557,23.48291673
Jansport,Polyester,Medium,7,No,No,Backpack,Pink,9.381296521,47.65007056
Jansport,Polyester,Small,8,Yes,Yes,Tote,Black,19.30473529,114.8380515
Jansport,Polyester,Small,7,No,No,Tote,Red,10.85188055,115.0599318
Jansport,Canvas,Small,1,No,Yes,Tote,Gray,14.09349704,123.3559798
Jansport,Nylon,Large,6,Yes,No,Tote,Green,14.2296403,113.4465057
Jansport,Canvas,Large,4,Yes,Yes,Messenger,Pink,26.2109792,103.5370315
Jansport,Nylon,Medium,1,No,Yes,Tote,Red,19.72969332,146.7388197
Jansport,Leather,Medium,8,Yes,Yes,Messenger,Pink,5,27.29060254
Jansport,Polyester,Small,5,No,No,Messenger,Blue,5.436135476,18.40210419
Jansport,Polyester,Large,4,No,No,Backpack,Blue,7.138388852,136.9947643
Jansport,Leather,Small,4,No,Yes,Messenger,Black,8.269819101,150
Jansport,Nylon,Large,5,Yes,Yes,Tote,Black,9.40124935,16.38582315
Jansport,Polyester,Large,7,Yes,No,Messenger,Green,9.190037853,48.65073933
Jansport,Polyester,Large,9,No,No,Tote,Green,19.59501893,100.8422329
Jansport,Leather,Medium,5,No,No,Backpack,Red,30,27.72062194
Jansport,Polyester,Small,2,Yes,Yes,Tote,Pink,17.27999076,23.53897149
Jansport,Polyester,Large,9,Yes,No,Messenger,Gray,7.862960322,55.50817469
Jansport,Canvas,Small,7,No,No,Messenger,Red,13.37587923,127.9509961
Jansport,Nylon,Small,5,Yes,No,Messenger,Green,20.70293605,61.31252488
Jansport,Polyester,Medium,3,No,No,Messenger,Blue,8.050934058,150
Jansport,Polyester,Medium,7,Yes,No,Backpack,Red,8.012121356,49.85817875
Jansport,Canvas,Large,5,No,No,Tote,Gray,7.973308654,93.96080352
Jansport,Canvas,Small,5,No,Yes,Tote,Black,28.78904993,150
Jansport,Polyester,Medium,5,Yes,Yes,Backpack,Pink,16.84827204,38.21503617
Jansport,Nylon,Medium,4,Yes,Yes,Backpack,Gray,15.87808516,51.99839897
Jansport,Leather,Small,5,No,Yes,Backpack,Gray,19.42661245,121.6054648
Jansport,Nylon,Large,2,Yes,No,Messenger,Black,26.7099368,114.1618513
Jansport,Leather,Small,3,No,No,Tote,Gray,13.54447276,127.6662259
Jansport,Polyester,Large,4,Yes,Yes,Backpack,Gray,15.43943773,23.73056138
Jansport,Canvas,Small,5,Yes,No,Tote,Gray,5,27.35575425
Jansport,Nylon,Small,8,Yes,Yes,Messenger,Pink,9.042405107,95.42258893
Jansport,Canvas,Small,4,No,No,Messenger,Black,5,59.37582677
Jansport,Leather,Large,3,No,No,Tote,Green,18.66910442,23.67901205
Jansport,Leather,Medium,2,Yes,Yes,Tote,Black,12.31862149,135.2528094
Jansport,Canvas,Small,3,Yes,Yes,Messenger,Gray,12.90724425,116.6164457
Jansport,Polyester,Large,6,No,No,Messenger,Blue,20.67609013,97.98008214
Jansport,Polyester,Large,1,No,No,Backpack,Pink,11.35428668,66.38679453
Jansport,Canvas,Medium,7,No,Yes,Tote,Blue,5.807049356,53.10083648
Jansport,Nylon,Medium,10,No,No,Messenger,Blue,5.164348618,97.25982312
Jansport,Leather,Small,3,No,No,Messenger,Blue,23.77317421,99.84623722
Jansport,Nylon,Medium,8,Yes,Yes,Backpack,Black,15.46448983,67.87646762
Jansport,Nylon,Large,9,Yes,No,Backpack,Green,25.13004587,101.172971
Jansport,Leather,Medium,4,Yes,No,Messenger,Pink,11.98400912,134.4694743
Jansport,Leather,Small,6,Yes,No,Backpack,Black,29.55665959,77.89230698
Jansport,Nylon,Large,4,Yes,No,Backpack,Green,22.10597667,106.2443937
Jansport,Polyester,Small,5,Yes,Yes,Messenger,Green,14.65529374,57.91818294
Jansport,Polyester,Small,1,No,No,Backpack,Black,23.43566457,74.10049732
Jansport,Nylon,Large,3,Yes,No,Messenger,Blue,17.21449694,68.57520663
Jansport,Polyester,Large,9,Yes,No,Tote,Red,19.90630865,34.72341869
Jansport,Canvas,Medium,10,Yes,No,Tote,Pink,20.51746109,42.50853082
Jansport,Leather,Small,4,No,No,Messenger,Blue,9.421345562,54.31428443
Jansport,Nylon,Small,7,No,No,Messenger,Green,9.631505375,67.48733795
Jansport,Nylon,Medium,9,Yes,No,Tote,Green,11.30611728,18.38385137
Jansport,Canvas,Large,4,No,Yes,Backpack,Black,13.28419638,91.10438584
Jansport,Canvas,Large,7,Yes,No,Tote,Pink,14.36824846,47.37177277
Jansport,Nylon,Large,1,Yes,No,Backpack,Blue,6.472672528,81.85418628
Jansport,Nylon,Medium,7,No,No,Backpack,Red,26.9755679,97.25172914
Jansport,Leather,Small,1,No,No,Messenger,Gray,27.39642285,117.5583099
Jansport,Polyester,Medium,3,Yes,No,Tote,Blue,13.54448245,137.8648907
Jansport,Nylon,Small,2,Yes,No,Tote,Blue,12.89510636,49.9075423
Jansport,Nylon,Small,5,No,Yes,Messenger,Pink,27.90831421,106.8763805
Jansport,Canvas,Medium,9,No,Yes,Tote,Pink,6.120954717,121.9744174
Jansport,Polyester,Small,9,Yes,No,Backpack,Black,24.43601346,68.15927388
Jansport,Nylon,Small,10,No,Yes,Tote,Green,16.76935342,83.98502298
Jansport,Polyester,Medium,8,Yes,No,Backpack,Blue,24.62858581,145.600659
Jansport,Leather,Large,5,No,No,Tote,Black,24.03477115,73.53776049
Jansport,Polyester,Large,1,No,No,Tote,Blue,21.49633132,125.1309713
Jansport,Leather,Medium,8,No,No,Backpack,Red,14.4405455,113.3374357
Jansport,Canvas,Medium,10,No,Yes,Messenger,Blue,14.2205868,146.559233
Jansport,Canvas,Small,9,No,Yes,Tote,Red,25.92573823,23.28525881
Jansport,Polyester,Medium,4,No,No,Tote,Pink,10.77537349,83.85623385
Jansport,Canvas,Large,9,No,Yes,Backpack,Pink,26.53712786,31.3606884
Jansport,Nylon,Medium,6,No,Yes,Messenger,Blue,17.85528795,101.3511456
Jansport,Nylon,Medium,7,No,Yes,Messenger,Red,13.95957193,130.4276356
Jansport,Canvas,Small,7,No,Yes,Tote,Green,18.56250205,76.88619308
Jansport,Nylon,Medium,7,Yes,Yes,Backpack,Pink,11.32065284,135.9355642
Jansport,Canvas,Medium,2,No,Yes,Tote,Green,30,63.23673979
Jansport,Canvas,Medium,1,No,No,Backpack,Pink,20.94961593,64.99136365
Jansport,Nylon,Large,4,Yes,Yes,Tote,Blue,15.22586491,93.06651156
Jansport,Canvas,Large,2,Yes,No,Tote,Black,25.05780118,124.1949045
Jansport,Nylon,Medium,5,No,No,Backpack,Black,26.25345863,35.45896859
Jansport,Polyester,Large,5,No,Yes,Messenger,Gray,5,106.8846594
Jansport,Nylon,Medium,5,No,Yes,Backpack,Red,14.99270531,71.66714404
Jansport,Polyester,Large,10,No,No,Backpack,Red,24.98541061,27.67123768
Jansport,Leather,Medium,6,Yes,No,Messenger,Blue,13.7223165,47.09916628
Jansport,Leather,Small,5,No,No,Tote,Gray,11.69108845,125.7320926
Jansport,Leather,Large,3,No,Yes,Tote,Gray,9.65986041,32.82264215
Jansport,Canvas,Small,4,No,No,Tote,Red,14.26385185,82.67948624
